[15:43:25,771  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:43:25,787  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:43:25,787  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:43:25,787  WARN StringTools:404] - Could not create an integer from the string 5.0
[15:43:25,787  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:43:25,787  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:43:25,787  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:44:28,173  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[15:44:28,204  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:44:28,220  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:44:28,220  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:44:28,220  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:44:28,220  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:44:28,220  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:44:28,251  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:44:28,251  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:44:28,251  WARN StringTools:404] - Could not create an integer from the string 5.0
[15:44:28,251  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:44:28,251  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:44:28,251  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:45:14,127  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[15:45:14,142  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:45:14,158  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:45:14,158  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:45:14,158  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:45:14,158  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:45:14,158  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:45:14,158  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:45:14,158  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:45:14,158  WARN StringTools:404] - Could not create an integer from the string 5.0
[15:45:14,158  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:45:14,174  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:45:14,174  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:46:48,946  WARN StringTools:404] - Could not create an integer from the string not-an-integer
